id_transaccion,fecha,producto,categoria,cantidad,precio,total,segmento_cliente,estado
24713,7/3/2025,Router,Red,3,891.8210061,2675.46,Empresa,Completada
24714,4/10/2025,Webcam,Video,1,1257.488361,1257.49,Individual,Completada
24715,6/6/2025,Mouse,Accesorios,3,853.2966578,2559.89,PYME,Completada
24716,1/7/2025,Webcam,Video,1,1296.887551,1296.89,Individual,Completada
24717,6/2/2025,Monitor,Pantallas,1,379.1851242,379.19,Individual,Completada
24718,10/3/2025,Mouse,Accesorios,1,1033.630343,1033.63,Individual,Completada
24719,7/17/2025,SSD,Almacenamiento,1,458.7319628,458.73,Individual,Completada
24720,1/5/2025,Mouse,Accesorios,2,461.1313912,922.26,,Completada
24721,6/8/2025,Mouse,Accesorios,3,1204.975844,3614.93,PYME,Completada
24722,4/6/2025,Webcam,Video,3,1360.342858,4081.03,PYME,Completada
24723,6/14/2025,Router,Red,1,1123.999354,1124,Individual,Completada
24724,6/7/2025,Router,Red,3,1308.20411,3924.61,Empresa,Completada
24725,12/2/2025,Auriculares,Audio,1,1499.732389,1499.73,Individual,Completada
24726,1/16/2025,SSD,Almacenamiento,3,1053.78624,3161.36,Individual,Completada
24727,8/31/2025,SSD,Almacenamiento,1,248.963637,248.96,PYME,Completada
24728,11/9/2025,Webcam,Video,1,173.6416497,173.64,PYME,Completada
24729,12/10/2025,Monitor,Pantallas,1,963.8496487,963.85,PYME,Completada
24730,3/8/2025,Monitor,Pantallas,1,305.6089302,305.61,PYME,Completada
24731,7/16/2025,SSD,Almacenamiento,1,570.2616908,570.26,Empresa,Completada
24732,1/9/2025,Teclado,Accesorios,3,1313.66735,3941,Empresa,Completada
24733,6/11/2025,Teclado,Accesorios,2,727.9485004,1455.9,PYME,Completada
24734,2/13/2025,Monitor,Pantallas,3,1199.051478,3597.15,Individual,Completada
24735,10/30/2025,Tablet,Computo,1,1499.034214,1499.03,Individual,Completada
24736,2/9/2025,Laptop,Computo,1,589.6587386,589.66,PYME,Completada
24737,7/3/2025,Router,Red,2,1438.095651,2876.19,,Completada
24738,6/30/2025,Router,Red,2,673.059036,1346.12,Individual,Completada
24739,12/14/2025,Webcam,Video,2,822.4939429,1644.99,Individual,Completada
24740,9/21/2025,Teclado,Accesorios,1,71.8841642,71.88,Individual,Completada
24741,4/13/2025,Router,Red,1,1479.950495,1479.95,PYME,Completada
24742,3/15/2025,Laptop,Computo,1,786.0151297,786.02,Individual,Completada
24743,1/31/2025,Teclado,Accesorios,2,562.5567054,1125.11,,Completada
24744,10/18/2025,Dock USB,Accesorios,3,912.7724203,2738.32,Individual,Completada
24745,8/31/2025,Teclado,Accesorios,3,363.5436838,1090.63,Individual,Completada
24746,8/24/2025,Tablet,Computo,3,433.60631,1300.82,PYME,Completada
24747,1/4/2025,Monitor,Pantallas,1,823.5260944,823.53,,Completada
24748,10/17/2025,Mouse,Accesorios,2,823.2873809,1646.57,Empresa,Completada
24749,9/9/2025,Auriculares,Audio,3,341.48178,1024.45,Individual,Completada
24750,12/20/2025,Tablet,Computo,3,567.1967715,1701.59,,Completada
24751,8/23/2025,Dock USB,Accesorios,3,1133.026952,3399.08,Individual,Completada
24752,4/17/2025,Auriculares,Audio,1,707.6500113,707.65,Individual,Completada
24753,6/21/2025,Tablet,Computo,2,408.8623362,817.72,Individual,Completada
24754,3/15/2025,Auriculares,Audio,1,815.0554071,815.06,Empresa,Completada
24755,8/29/2025,Tablet,Computo,3,1332.239717,3996.72,Individual,Completada
24756,9/14/2025,Webcam,Video,1,1051.304434,1051.3,Individual,Completada
24757,3/29/2025,Dock USB,Accesorios,3,996.3881628,2989.16,,Completada
24758,3/18/2025,Auriculares,Audio,1,661.4108024,661.41,Empresa,Completada
24759,2/10/2025,Dock USB,Accesorios,3,1150.714183,3452.14,PYME,Completada
24760,12/24/2025,Router,Red,1,1477.596818,1477.6,PYME,Completada
24761,3/16/2025,Tablet,Computo,2,507.5057838,1015.01,,Completada
24762,5/17/2025,Monitor,Pantallas,1,962.743946,962.74,PYME,Completada
24763,4/26/2025,Mouse,Accesorios,3,1472.890087,4418.67,Individual,Completada
24764,6/21/2025,Monitor,Pantallas,2,316.3818818,632.76,PYME,Completada
24765,9/25/2025,Auriculares,Audio,1,518.37104,518.37,Empresa,Completada
24766,10/31/2025,SSD,Almacenamiento,3,365.4730193,1096.42,Empresa,Completada
24767,3/28/2025,Laptop,Computo,1,472.1693455,472.17,Empresa,Completada
24768,9/20/2025,Teclado,Accesorios,1,548.9200215,548.92,PYME,Completada
24769,5/14/2025,Auriculares,Audio,3,213.8429597,641.53,Individual,Completada
24770,12/5/2025,Mouse,Accesorios,3,1144.952407,3434.86,Individual,Completada
24771,4/15/2025,Laptop,Computo,2,1350.436455,2700.87,PYME,Completada
24772,1/19/2025,Teclado,Accesorios,3,783.1321614,2349.4,Individual,Completada
24773,7/3/2025,Mouse,Accesorios,2,530.2889657,1060.58,Individual,Completada
24774,3/14/2025,Auriculares,Audio,2,664.814854,1329.63,Individual,Completada
24775,1/19/2025,Teclado,Accesorios,2,1175.681704,2351.36,Individual,Completada
24776,8/29/2025,Mouse,Accesorios,1,674.0672451,674.07,Empresa,Completada
24777,9/9/2025,Monitor,Pantallas,1,356.1480252,356.15,PYME,Completada
24778,6/19/2025,Dock USB,Accesorios,2,664.3924697,1328.78,Individual,Completada
24779,9/16/2025,Monitor,Pantallas,3,604.5245131,1813.57,Individual,Cancelada
24780,7/3/2025,Auriculares,Audio,2,112.0025527,224.01,Individual,Completada
24781,8/24/2025,Dock USB,Accesorios,3,1183.578399,3550.74,Individual,Completada
24782,8/13/2025,Router,Red,2,751.31853,1502.64,Empresa,Completada
24783,9/19/2025,Teclado,Accesorios,1,1004.9568,1004.96,Individual,Completada
24784,3/29/2025,SSD,Almacenamiento,1,899.6493868,899.65,Individual,Completada
24785,4/29/2025,Monitor,Pantallas,3,420.9537896,1262.86,Individual,Completada
24786,6/18/2025,Teclado,Accesorios,3,601.8538361,1805.56,Empresa,Completada
24787,6/13/2025,Laptop,Computo,2,202.4611437,404.92,Individual,Completada
24788,10/8/2025,Router,Red,2,679.6019822,1359.2,Individual,Completada
24789,5/29/2025,Auriculares,Audio,3,1226.60393,3679.81,Empresa,Completada
24790,3/24/2025,SSD,Almacenamiento,2,189.01546,378.03,Empresa,Completada
24791,4/22/2025,Tablet,Computo,2,1444.755296,2889.51,Individual,Completada
24792,3/5/2025,Router,Red,2,242.0849831,484.17,Individual,Completada
24793,9/9/2025,Dock USB,Accesorios,2,416.7710111,833.54,Empresa,Completada
24794,5/31/2025,Teclado,Accesorios,2,1445.965331,2891.93,Individual,Completada
24795,9/8/2025,Mouse,Accesorios,1,1055.587055,1055.59,PYME,Completada
24796,6/1/2025,Router,Red,2,1025.971862,2051.94,Empresa,Completada
24797,12/10/2025,SSD,Almacenamiento,1,1240.320699,1240.32,Individual,Completada
24798,12/18/2025,Router,Red,2,1388.447096,2776.89,Individual,Completada
24799,9/19/2025,Teclado,Accesorios,3,369.4870662,1108.46,Empresa,Completada
24800,11/17/2025,Auriculares,Audio,1,628.2502393,628.25,Individual,Completada
24801,7/9/2025,Teclado,Accesorios,1,242.7294297,242.73,Empresa,Completada
24802,11/29/2025,Tablet,Computo,1,1415.199731,1415.2,Individual,Completada
24803,11/17/2025,Teclado,Accesorios,3,1162.264554,3486.79,Individual,Completada
24804,12/3/2025,Webcam,Video,1,406.0565616,406.06,Individual,Completada
24805,8/13/2025,Auriculares,Audio,1,106.5581052,106.56,,Completada
24806,10/3/2025,Laptop,Computo,2,478.145137,956.29,Individual,Completada
24807,7/4/2025,Monitor,Pantallas,3,497.1204082,1491.36,Individual,Completada
24808,4/21/2025,Laptop,Computo,1,921.8894229,921.89,Individual,Completada
24809,5/9/2025,Tablet,Computo,3,1453.897644,4361.69,PYME,Completada
24810,12/20/2025,Mouse,Accesorios,2,685.2484849,1370.5,Individual,Completada
24811,1/29/2025,Webcam,Video,2,890.3842693,1780.77,Empresa,Completada
24812,8/20/2025,Tablet,Computo,1,240.6356462,240.64,,Completada
24813,5/2/2025,Laptop,Computo,3,373.3284038,1119.99,Empresa,Completada
24814,6/6/2025,Mouse,Accesorios,2,127.9012589,255.8,PYME,Completada
24815,12/12/2025,Webcam,Video,3,1127.163106,3381.49,,Completada
24816,11/23/2025,Laptop,Computo,1,169.977308,169.98,Individual,Completada
24817,7/30/2025,Tablet,Computo,2,1350.339548,2700.68,PYME,Completada
24818,4/28/2025,Tablet,Computo,3,1282.893234,3848.68,Individual,Completada
24819,6/19/2025,Teclado,Accesorios,2,854.6805568,1709.36,Individual,Completada
24820,6/9/2025,Tablet,Computo,1,296.5004353,296.5,PYME,Cancelada
24821,5/1/2025,Router,Red,3,1239.541307,3718.62,PYME,Completada
24822,2/14/2025,Mouse,Accesorios,1,737.265289,737.27,Individual,Completada
24823,7/17/2025,Teclado,Accesorios,1,1037.587299,1037.59,Individual,Completada
24824,4/22/2025,Laptop,Computo,1,1244.300136,1244.3,Individual,Completada
24825,9/11/2025,Webcam,Video,1,1100.739866,1100.74,Individual,Completada
24826,4/4/2025,Laptop,Computo,3,156.5422383,469.63,Individual,Completada
24827,6/23/2025,Laptop,Computo,1,1449.011704,1449.01,Individual,Completada
24828,1/24/2025,Tablet,Computo,3,970.513747,2911.54,Empresa,Completada
24829,12/21/2025,Dock USB,Accesorios,3,660.3072291,1980.92,Individual,Completada
24830,7/17/2025,SSD,Almacenamiento,1,476.935452,476.94,Individual,Completada
24831,1/15/2025,Teclado,Accesorios,1,59.99300672,59.99,PYME,Completada
24832,7/2/2025,SSD,Almacenamiento,3,1469.138325,4407.41,Individual,Completada
24833,11/19/2025,Dock USB,Accesorios,1,803.1997405,803.2,Empresa,Completada
24834,10/12/2025,Teclado,Accesorios,1,1096.72551,1096.73,Individual,Completada
24835,9/2/2025,Monitor,Pantallas,2,654.7537926,1309.51,PYME,Completada
24836,3/18/2025,Webcam,Video,3,450.0732857,1350.22,Empresa,Completada
24837,9/18/2025,Teclado,Accesorios,3,279.6236691,838.87,Empresa,Completada
24838,10/16/2025,Dock USB,Accesorios,1,696.2066274,696.21,PYME,Completada
24839,8/18/2025,Router,Red,2,267.6197931,535.24,Empresa,Completada
24840,12/6/2025,Teclado,Accesorios,3,1129.029206,3387.09,PYME,Cancelada
24841,4/10/2025,Webcam,Video,1,529.2565075,529.26,Individual,Completada
24842,3/20/2025,Teclado,Accesorios,1,1357.300608,1357.3,PYME,Completada
24843,11/4/2025,Webcam,Video,2,115.3597939,230.72,Empresa,Completada
24844,8/3/2025,Mouse,Accesorios,1,979.3162212,979.32,Individual,Completada
24845,1/19/2025,Webcam,Video,2,803.8460788,1607.69,Empresa,Completada
24846,5/9/2025,Dock USB,Accesorios,3,713.7430789,2141.23,Individual,Completada
24847,11/3/2025,Mouse,Accesorios,3,871.1672897,2613.5,Individual,Completada
24848,1/5/2025,SSD,Almacenamiento,3,1096.049556,3288.15,Individual,Cancelada
24849,1/16/2025,Monitor,Pantallas,1,429.7776992,429.78,Empresa,Completada
24850,4/17/2025,Router,Red,1,989.020991,989.02,Empresa,Completada
24851,12/5/2025,Laptop,Computo,1,570.3647754,570.36,Individual,Completada
24852,12/9/2025,Monitor,Pantallas,3,939.5780972,2818.73,Individual,Completada
24853,7/20/2025,Tablet,Computo,2,289.0634304,578.13,Individual,Completada
24854,7/7/2025,Monitor,Pantallas,2,92.1219461,184.24,Empresa,Completada
24855,5/13/2025,Dock USB,Accesorios,3,67.52206297,202.57,PYME,Completada
24856,3/8/2025,Tablet,Computo,2,966.8795995,1933.76,Empresa,Completada
24857,10/15/2025,Tablet,Computo,1,1057.507897,1057.51,Individual,Completada
24858,2/23/2025,SSD,Almacenamiento,2,246.9998477,494,,Completada
24859,6/19/2025,Laptop,Computo,2,441.5138988,883.03,PYME,Completada
24860,9/24/2025,Webcam,Video,2,563.9679289,1127.94,PYME,Completada
24861,2/8/2025,SSD,Almacenamiento,1,1347.318921,1347.32,Empresa,Cancelada
24862,7/9/2025,SSD,Almacenamiento,1,1281.141528,1281.14,PYME,Completada
24863,8/8/2025,Auriculares,Audio,2,1013.402524,2026.81,Empresa,Completada
24864,9/8/2025,Mouse,Accesorios,2,1398.876564,2797.75,PYME,Completada
24865,3/5/2025,Router,Red,3,1120.587258,3361.76,Individual,Completada
24866,4/21/2025,Tablet,Computo,1,724.9861758,724.99,Individual,Completada
24867,7/28/2025,Monitor,Pantallas,1,913.190453,913.19,Individual,Completada
24868,11/30/2025,Dock USB,Accesorios,3,180.0131907,540.04,Individual,Completada
24869,3/23/2025,Tablet,Computo,1,393.0512676,393.05,Individual,Completada
24870,12/25/2025,Mouse,Accesorios,2,721.5299973,1443.06,PYME,Completada
24871,9/5/2025,Teclado,Accesorios,3,1115.965706,3347.9,,Completada
24872,11/1/2025,Dock USB,Accesorios,1,697.3789618,697.38,Empresa,Completada
24873,1/31/2025,Laptop,Computo,1,1123.241976,1123.24,Individual,Completada
24874,4/14/2025,Monitor,Pantallas,1,863.2790736,863.28,PYME,Completada
24875,1/1/2025,Dock USB,Accesorios,1,660.3949688,660.39,PYME,Completada
24876,5/17/2025,Monitor,Pantallas,2,296.9717086,593.94,PYME,Completada
24877,12/11/2025,Teclado,Accesorios,3,1149.590763,3448.77,Individual,Completada
24878,2/20/2025,SSD,Almacenamiento,2,150.5408706,301.08,Individual,Completada
24879,7/13/2025,Auriculares,Audio,1,377.370704,377.37,Individual,Completada
24880,1/1/2025,Auriculares,Audio,1,74.49105337,74.49,Individual,Completada
24881,8/30/2025,Dock USB,Accesorios,3,64.09660222,192.29,Individual,Completada
24882,3/5/2025,Router,Red,3,172.9118693,518.74,Empresa,Completada
24883,2/26/2025,Monitor,Pantallas,2,278.9689906,557.94,Individual,Completada
24884,5/19/2025,Mouse,Accesorios,1,994.4131754,994.41,,Cancelada
24885,10/15/2025,Monitor,Pantallas,1,1450.474231,1450.47,Individual,Completada
24886,2/21/2025,Teclado,Accesorios,1,635.6527618,635.65,PYME,Completada
24887,3/24/2025,Dock USB,Accesorios,3,412.9229645,1238.77,Empresa,Completada
24888,1/20/2025,Webcam,Video,2,1018.311845,2036.62,Individual,Completada
24889,12/12/2025,SSD,Almacenamiento,1,957.8022853,957.8,Empresa,Completada
24890,8/12/2025,Auriculares,Audio,2,1145.562749,2291.13,PYME,Cancelada
24891,9/26/2025,Laptop,Computo,1,410.5227909,410.52,,Completada
24892,8/30/2025,Mouse,Accesorios,1,1136.858813,1136.86,PYME,Completada
24893,3/8/2025,Dock USB,Accesorios,3,930.2011544,2790.6,,Completada
24894,8/9/2025,Mouse,Accesorios,1,358.6226455,358.62,Individual,Completada
24895,3/28/2025,Teclado,Accesorios,1,588.1984963,588.2,,Completada
24896,6/22/2025,Dock USB,Accesorios,1,838.9378492,838.94,Individual,Completada
24897,7/16/2025,Laptop,Computo,3,1205.433714,3616.3,,Completada
24898,7/22/2025,Teclado,Accesorios,1,793.0775838,793.08,Empresa,Completada
24899,2/2/2025,Mouse,Accesorios,2,1482.932173,2965.86,Empresa,Completada
24900,1/3/2025,Teclado,Accesorios,1,128.7149859,128.71,Individual,Completada
24901,10/3/2025,SSD,Almacenamiento,1,618.0581293,618.06,Individual,Completada
24902,9/4/2025,Tablet,Computo,3,1192.362985,3577.09,Empresa,Completada
24903,2/4/2025,Laptop,Computo,3,580.3368129,1741.01,PYME,Completada
24904,2/7/2025,SSD,Almacenamiento,1,408.3791057,408.38,Individual,Completada
24905,12/25/2025,Tablet,Computo,1,646.8955878,646.9,Individual,Completada
24906,10/17/2025,Mouse,Accesorios,3,547.3952157,1642.19,PYME,Completada
24907,11/29/2025,Laptop,Computo,3,938.2962429,2814.89,PYME,Completada
24908,4/2/2025,Tablet,Computo,1,1187.930299,1187.93,Individual,Completada
24909,5/31/2025,Auriculares,Audio,2,1403.514983,2807.03,Individual,Completada
24910,3/19/2025,Tablet,Computo,3,1376.742661,4130.23,Individual,Completada
24911,8/6/2025,Teclado,Accesorios,1,505.7385396,505.74,Individual,Completada
24912,2/27/2025,SSD,Almacenamiento,2,1490.044058,2980.09,PYME,Completada
24913,2/19/2025,SSD,Almacenamiento,1,187.9615065,187.96,Individual,Completada
24914,2/26/2025,Tablet,Computo,2,1262.750207,2525.5,PYME,Completada
24915,9/15/2025,Laptop,Computo,3,283.6540352,850.96,Individual,Completada
24916,6/3/2025,SSD,Almacenamiento,1,614.633724,614.63,PYME,Completada
24917,8/9/2025,Teclado,Accesorios,2,1283.886702,2567.77,Individual,Completada
24918,11/22/2025,Auriculares,Audio,3,1445.901003,4337.7,Individual,Completada
24919,8/30/2025,Auriculares,Audio,1,607.4722006,607.47,Empresa,Completada
24920,6/16/2025,Dock USB,Accesorios,3,303.3104285,909.93,Empresa,Completada
24921,12/12/2025,Mouse,Accesorios,2,1094.396548,2188.79,PYME,Completada
24922,6/9/2025,Router,Red,2,834.2650984,1668.53,,Completada
24923,2/5/2025,Tablet,Computo,2,193.2006267,386.4,Empresa,Completada
24924,12/20/2025,Router,Red,1,698.7628368,698.76,Individual,Completada
24925,1/11/2025,Webcam,Video,3,118.6592668,355.98,Empresa,Completada
24926,7/26/2025,Laptop,Computo,2,1457.141069,2914.28,Empresa,Completada
24927,4/4/2025,Teclado,Accesorios,1,1294.036433,1294.04,Individual,Completada
24928,7/4/2025,Tablet,Computo,2,1194.481508,2388.96,,Completada
24929,7/2/2025,Router,Red,2,177.5749341,355.15,Individual,Completada
24930,3/4/2025,Webcam,Video,3,1266.121451,3798.36,Empresa,Completada
24931,7/6/2025,Webcam,Video,2,941.3759432,1882.75,PYME,Completada
24932,10/8/2025,Router,Red,1,1479.217078,1479.22,PYME,Completada
24933,4/15/2025,Auriculares,Audio,3,390.8883766,1172.67,Individual,Completada
24934,6/7/2025,Teclado,Accesorios,1,1416.479173,1416.48,PYME,Completada
24935,4/10/2025,Laptop,Computo,3,1414.470559,4243.41,PYME,Completada
24936,10/28/2025,Laptop,Computo,3,830.683977,2492.05,Individual,Completada
24937,9/18/2025,Tablet,Computo,1,192.7067663,192.71,Individual,Completada
24938,11/13/2025,Auriculares,Audio,2,723.1474587,1446.29,Individual,Completada
24939,3/14/2025,Dock USB,Accesorios,2,233.9215692,467.84,Individual,Completada
24940,2/13/2025,Auriculares,Audio,2,1212.361918,2424.72,Empresa,Completada
24941,2/12/2025,Teclado,Accesorios,1,1180.967447,1180.97,PYME,Completada
24942,3/25/2025,Mouse,Accesorios,3,995.4363969,2986.31,Individual,Completada
24943,7/12/2025,Router,Red,2,658.3526925,1316.71,Individual,Completada
24944,12/8/2025,Webcam,Video,1,897.2320673,897.23,Individual,Cancelada
24945,5/21/2025,Monitor,Pantallas,1,1293.306803,1293.31,PYME,Completada
24946,12/10/2025,Auriculares,Audio,3,107.3125727,321.94,,Completada
24947,1/13/2025,Teclado,Accesorios,1,876.8316438,876.83,Empresa,Completada
24948,12/18/2025,Mouse,Accesorios,1,1143.142092,1143.14,Individual,Completada
24949,3/29/2025,Tablet,Computo,3,1016.980409,3050.94,PYME,Completada
24950,11/28/2025,Dock USB,Accesorios,1,1286.08494,1286.08,Individual,Completada
24951,1/7/2025,Dock USB,Accesorios,2,877.8643229,1755.73,Individual,Completada
24952,12/18/2025,Tablet,Computo,2,850.1935837,1700.39,Empresa,Completada
24953,3/2/2025,Monitor,Pantallas,3,686.7387875,2060.22,Individual,Completada
24954,4/16/2025,Mouse,Accesorios,2,1186.263001,2372.53,Empresa,Completada
24955,6/25/2025,Mouse,Accesorios,3,801.366037,2404.1,PYME,Completada
24956,6/28/2025,Tablet,Computo,3,136.8083581,410.43,PYME,Completada
24957,8/31/2025,SSD,Almacenamiento,1,267.4144861,267.41,Individual,Completada
24958,12/11/2025,Monitor,Pantallas,2,1278.632648,2557.27,PYME,Completada
24959,8/12/2025,Router,Red,3,1008.723802,3026.17,Individual,Completada
24960,9/16/2025,Router,Red,3,676.2530556,2028.76,Individual,Completada
24961,2/10/2025,Dock USB,Accesorios,3,962.1420981,2886.43,Individual,Completada
24962,7/31/2025,Mouse,Accesorios,3,448.4780153,1345.43,PYME,Completada
24963,6/19/2025,Tablet,Computo,3,669.0243686,2007.07,Individual,Completada
24964,12/12/2025,Tablet,Computo,1,577.0171936,577.02,Individual,Completada
24965,6/12/2025,Router,Red,3,103.3543929,310.06,Individual,Completada
24966,9/16/2025,Auriculares,Audio,1,625.3625395,625.36,Individual,Completada
24967,3/16/2025,Teclado,Accesorios,3,810.9442669,2432.83,Individual,Completada
24968,4/26/2025,Router,Red,2,1392.368873,2784.74,Individual,Completada
24969,5/17/2025,Auriculares,Audio,1,357.0276547,357.03,Individual,Completada
24970,4/21/2025,Dock USB,Accesorios,1,941.8726375,941.87,Empresa,Completada
24971,4/16/2025,Teclado,Accesorios,1,1034.4327,1034.43,,Completada
24972,1/21/2025,Monitor,Pantallas,3,1071.11842,3213.36,Individual,Completada
24973,11/22/2025,Laptop,Computo,3,840.4866731,2521.46,,Completada
24974,2/28/2025,Laptop,Computo,3,590.2608321,1770.78,Individual,Completada
24975,12/11/2025,SSD,Almacenamiento,2,1257.541141,2515.08,Individual,Completada
24976,2/23/2025,Monitor,Pantallas,2,259.5122083,519.02,PYME,Completada
24977,2/26/2025,Router,Red,3,407.6065243,1222.82,Individual,Completada
24978,7/2/2025,Laptop,Computo,2,706.3565604,1412.71,PYME,Completada
24979,7/1/2025,Router,Red,2,1160.504753,2321.01,Individual,Completada
24980,6/6/2025,Dock USB,Accesorios,1,1402.065067,1402.07,Individual,Cancelada
24981,8/19/2025,Tablet,Computo,1,328.4443143,328.44,,Completada
24982,4/12/2025,Teclado,Accesorios,3,1249.209023,3747.63,Empresa,Completada
24983,9/12/2025,Auriculares,Audio,1,1223.801245,1223.8,Individual,Completada
24984,7/8/2025,SSD,Almacenamiento,3,1074.638534,3223.92,PYME,Completada
24985,5/7/2025,SSD,Almacenamiento,2,1221.87321,2443.75,Individual,Completada
